epoch,StartAcc,StopAcc,loss
0,0.11770357936620712,0.10884115099906921,0.26371249556541443
1,0.0746276006102562,0.06861621141433716,0.17712849378585815
2,0.0699036568403244,0.060257211327552795,0.16812293231487274
3,0.0677429586648941,0.05600469186902046,0.1639101505279541
4,0.06526380777359009,0.052342165261507034,0.15904869139194489
5,0.06408297270536423,0.050044842064380646,0.15660393238067627
6,0.06277743726968765,0.04854379594326019,0.15372441709041595
7,0.06200246512889862,0.047312378883361816,0.15231719613075256
8,0.06130460277199745,0.046030979603528976,0.1508753001689911
9,0.060346104204654694,0.044623859226703644,0.14881791174411774
10,0.059491876512765884,0.04361859709024429,0.14708293974399567
11,0.059202712029218674,0.0430840440094471,0.14635050296783447
12,0.05893945321440697,0.04251766949892044,0.14583663642406464
13,0.05806471034884453,0.04136957973241806,0.14391085505485535
14,0.057700470089912415,0.04082107171416283,0.14314155280590057
15,0.05707933008670807,0.03992919251322746,0.14180245995521545
16,0.05661903694272041,0.039293091744184494,0.14087314903736115
17,0.05621189996600151,0.03874112665653229,0.13992050290107727
18,0.056046292185783386,0.038330137729644775,0.13939854502677917
19,0.05547504872083664,0.037656743079423904,0.13815826177597046
20,0.0555567629635334,0.03765179216861725,0.13851448893547058
21,0.05503031238913536,0.03724454343318939,0.13727501034736633
22,0.05491628497838974,0.03689505159854889,0.13720592856407166
23,0.05433361977338791,0.03614475205540657,0.13581523299217224
24,0.05438284948468208,0.03625204414129257,0.1360112428665161
25,0.053946077823638916,0.03554448112845421,0.1350187361240387
26,0.054114487022161484,0.03559884801506996,0.13533002138137817
27,0.053626324981451035,0.035112302750349045,0.13427112996578217
28,0.05334601551294327,0.03460543230175972,0.13364256918430328
29,0.05330469459295273,0.03472897782921791,0.13352230191230774
30,0.05296143889427185,0.034264326095581055,0.13284103572368622
31,0.05271989852190018,0.03391871228814125,0.13233956694602966
32,0.052521493285894394,0.03362787887454033,0.13187763094902039
33,0.05275803804397583,0.033837199211120605,0.13223865628242493
34,0.052561234682798386,0.03371761366724968,0.1318713277578354
35,0.052564531564712524,0.03339264169335365,0.13194651901721954
36,0.05213208496570587,0.03309060260653496,0.1308499425649643
37,0.05167606100440025,0.03276142105460167,0.1299649178981781
38,0.051771290600299835,0.03263343870639801,0.13014106452465057
39,0.05169203132390976,0.032635580748319626,0.13008874654769897
40,0.051602113991975784,0.03228894621133804,0.12971915304660797
41,0.05134080722928047,0.03219795972108841,0.12918727099895477
42,0.05117389187216759,0.032067958265542984,0.12877368927001953
43,0.05092789605259895,0.03175733610987663,0.1281842440366745
44,0.050730880349874496,0.03147169575095177,0.1278163641691208
45,0.0507982112467289,0.03162984549999237,0.12798015773296356
46,0.051185935735702515,0.0316193588078022,0.12880229949951172
47,0.050956886261701584,0.03158039599657059,0.12831759452819824
48,0.05103109031915665,0.03161328658461571,0.12850098311901093
49,0.05059857293963432,0.03126932308077812,0.12746135890483856
50,0.05070735141634941,0.03123357705771923,0.12777221202850342
51,0.0504441037774086,0.031159935519099236,0.1272123008966446
52,0.0500885508954525,0.030873768031597137,0.12633122503757477
53,0.05026942119002342,0.030705846846103668,0.12673327326774597
54,0.050174687057733536,0.030760660767555237,0.12650425732135773
55,0.050232723355293274,0.030744824558496475,0.1267162263393402
56,0.04986434429883957,0.030421320348978043,0.12587475776672363
57,0.05038023367524147,0.030695192515850067,0.12704050540924072
58,0.05001521483063698,0.030489850789308548,0.1262168139219284
59,0.049512479454278946,0.0300508514046669,0.12507477402687073
60,0.04972799867391586,0.030272094532847404,0.1256336122751236
61,0.049948789179325104,0.030195605009794235,0.12610651552677155
62,0.04980669170618057,0.03025500290095806,0.12581397593021393
63,0.049543190747499466,0.029982905834913254,0.12521393597126007
64,0.04927909001708031,0.029701877385377884,0.12451324611902237
65,0.049477528780698776,0.029811177402734756,0.12498416006565094
66,0.04946855455636978,0.02984994277358055,0.12490085512399673
67,0.049703385680913925,0.030031844973564148,0.12554287910461426
68,0.049164120107889175,0.029563123360276222,0.12433592975139618
69,0.04945458099246025,0.02982942759990692,0.124970443546772
70,0.048875272274017334,0.029451468959450722,0.12357889115810394
71,0.0490783154964447,0.029436513781547546,0.1240369975566864
72,0.04937046393752098,0.029569432139396667,0.12467110902070999
73,0.048995696008205414,0.02925802767276764,0.12410101294517517
74,0.04897460713982582,0.02924022264778614,0.12391197681427002
75,0.04886908829212189,0.02919355407357216,0.12373239547014236
76,0.04899546876549721,0.029222674667835236,0.12392312288284302
77,0.04881652817130089,0.029180727899074554,0.12349151819944382
78,0.048592329025268555,0.028938395902514458,0.12310107052326202
79,0.04863271862268448,0.02900676801800728,0.12310716509819031
80,0.048701100051403046,0.028903568163514137,0.12334710359573364
81,0.04865458607673645,0.02880573831498623,0.1232554167509079
82,0.04886830970644951,0.028968924656510353,0.1236129179596901
83,0.048592545092105865,0.028883209452033043,0.12303812801837921
84,0.04843926802277565,0.028711805120110512,0.12267328798770905
85,0.048593439161777496,0.02880997769534588,0.12310187518596649
86,0.04842226207256317,0.028706179931759834,0.12266024947166443
87,0.04858408123254776,0.02875162847340107,0.1229478046298027
88,0.04840930178761482,0.028547851368784904,0.12260651588439941
89,0.04870794340968132,0.028789585456252098,0.12335041165351868
90,0.048431865870952606,0.02877037227153778,0.1225060448050499
91,0.048313409090042114,0.028452351689338684,0.12251976132392883
92,0.048070576041936874,0.028299061581492424,0.12184865772724152
93,0.048464562743902206,0.02867603674530983,0.12279047816991806
94,0.04827573150396347,0.028337620198726654,0.12236463278532028
95,0.04789004847407341,0.028333161026239395,0.12135504931211472
96,0.048039570450782776,0.028307897970080376,0.12170888483524323
97,0.04822399467229843,0.028438325971364975,0.12221334874629974
98,0.048166025429964066,0.028179997578263283,0.12219470739364624
99,0.04829759895801544,0.028365856036543846,0.12239733338356018
100,0.04798256978392601,0.02823544852435589,0.12160488218069077
101,0.04780438542366028,0.02788965217769146,0.12097174674272537
102,0.04828066751360893,0.027987727895379066,0.12177350372076035
103,0.048034586012363434,0.02766849845647812,0.12092042714357376
104,0.0476926751434803,0.027050137519836426,0.1200333833694458
105,0.04784597083926201,0.02715168707072735,0.11993999779224396
106,0.04757513850927353,0.02682618610560894,0.11895006895065308
107,0.04771257936954498,0.026728255674242973,0.11895611137151718
108,0.04756873846054077,0.026334889233112335,0.118252694606781
109,0.047510240226984024,0.026314275339245796,0.11778466403484344
110,0.04770781844854355,0.026202889159321785,0.1179947555065155
111,0.04778948053717613,0.026153791695833206,0.11780062317848206
112,0.04734257236123085,0.02559436671435833,0.11648601293563843
113,0.04755460098385811,0.025654127821326256,0.11633357405662537
114,0.04728538170456886,0.025297582149505615,0.11551808565855026
115,0.04742667078971863,0.024999555200338364,0.11536580324172974
116,0.04757772013545036,0.024937160313129425,0.11538085341453552
117,0.047590430825948715,0.024795714765787125,0.11494424194097519
118,0.04718579351902008,0.02430528961122036,0.11372417211532593
119,0.047587811946868896,0.02427017316222191,0.11408285051584244
120,0.047500185668468475,0.024211755022406578,0.11330176889896393
121,0.047499094158411026,0.023867476731538773,0.11293158680200577
122,0.047332704067230225,0.02357744611799717,0.11210265755653381
123,0.04733586683869362,0.023457711562514305,0.11153941601514816
124,0.04764971882104874,0.023474466055631638,0.11176054924726486
125,0.04713820293545723,0.022865084931254387,0.11016174405813217
126,0.0475202314555645,0.022842876613140106,0.11055309325456619
127,0.04726486653089523,0.022545529529452324,0.10943284630775452
128,0.04736188054084778,0.022281328216195107,0.10912126302719116
129,0.04708180949091911,0.022020990028977394,0.10794371366500854
130,0.047258418053388596,0.021854905411601067,0.10773415118455887
131,0.04745526611804962,0.02169196680188179,0.10752417892217636
132,0.047538891434669495,0.02153092622756958,0.10705751180648804
133,0.04730452969670296,0.021164460107684135,0.10601646453142166
134,0.04725559055805206,0.02088986150920391,0.10518532246351242
135,0.04752868041396141,0.020781198516488075,0.10524453967809677
136,0.04729810357093811,0.02043803781270981,0.10412657260894775
137,0.047129105776548386,0.020124683156609535,0.1030886322259903
138,0.04750596731901169,0.019992012530565262,0.103244848549366
139,0.047272760421037674,0.019661733880639076,0.10202964395284653
140,0.046871792525053024,0.019181523472070694,0.10047223418951035
141,0.04738164320588112,0.019254006445407867,0.10077017545700073
142,0.04722394421696663,0.018874069675803185,0.09971345961093903
143,0.04737057164311409,0.01871512085199356,0.09930303692817688
144,0.04720832407474518,0.018318001180887222,0.0981224849820137
145,0.04680575802922249,0.017886338755488396,0.09657011181116104
146,0.047254469245672226,0.017801698297262192,0.09659137576818466
147,0.0472729429602623,0.01751904934644699,0.09586304426193237
148,0.04698043689131737,0.017137637361884117,0.09439899772405624
149,0.04708903282880783,0.016895176842808723,0.09377989917993546
150,0.0471612848341465,0.01662757620215416,0.09304244816303253
151,0.047283247113227844,0.01641296222805977,0.09231885522603989
152,0.04743976518511772,0.016222015023231506,0.09169238805770874
153,0.047232575714588165,0.01582421362400055,0.09031973034143448
154,0.04724891483783722,0.015574066899716854,0.08942472189664841
155,0.047364093363285065,0.015266516245901585,0.08866029232740402
156,0.047259412705898285,0.015008080750703812,0.08741758018732071
157,0.04731925576925278,0.014667448587715626,0.08647999167442322
158,0.04732916131615639,0.01445402204990387,0.08547896891832352
159,0.04748724028468132,0.014278349466621876,0.08463180810213089
160,0.04754586145281792,0.013895663432776928,0.08357752859592438
161,0.047808945178985596,0.013702650554478168,0.08289428055286407
162,0.04762684926390648,0.013408137485384941,0.08145780116319656
163,0.047852929681539536,0.01317855529487133,0.08063668012619019
164,0.04831506684422493,0.013350115157663822,0.080335833132267
165,0.048190731555223465,0.012836788780987263,0.07867871224880219
166,0.04806399717926979,0.012400684878230095,0.07717889547348022
167,0.048226770013570786,0.012171298265457153,0.07612168043851852
168,0.04828932136297226,0.011868170462548733,0.07484472543001175
169,0.04816555976867676,0.011552082374691963,0.07331336289644241
170,0.04841377213597298,0.011351474560797215,0.0722559466958046
171,0.04833562299609184,0.011162837035953999,0.07076956331729889
172,0.04868972301483154,0.010939727537333965,0.06975247710943222
173,0.048597902059555054,0.010682419873774052,0.06816603988409042
174,0.048894189298152924,0.010496621020138264,0.0669880136847496
175,0.048936594277620316,0.010352477431297302,0.06554245203733444
176,0.049585387110710144,0.010280609130859375,0.06475313007831573
177,0.0497773177921772,0.010137355886399746,0.06346501410007477
178,0.04938207194209099,0.009802795015275478,0.06124337762594223
179,0.049702223390340805,0.009652205742895603,0.05990459769964218
180,0.05044858902692795,0.009569337591528893,0.05898341163992882
181,0.05023906007409096,0.009366516955196857,0.05695974826812744
182,0.05046236887574196,0.009194509126245975,0.05535197630524635
183,0.050891123712062836,0.009113569743931293,0.053918421268463135
184,0.05110622197389603,0.008963378146290779,0.052255820482969284
185,0.05147530138492584,0.008837182074785233,0.05061492323875427
186,0.05205250903964043,0.008775757625699043,0.04911603406071663
187,0.05191187560558319,0.008623653091490269,0.04697820544242859
188,0.05255809426307678,0.008585364557802677,0.04540484771132469
189,0.05367829650640488,0.008496738038957119,0.04398399963974953
190,0.05393851920962334,0.008482225239276886,0.041989173740148544
191,0.05427633225917816,0.008463941514492035,0.04000922664999962
192,0.05488476902246475,0.008208110928535461,0.03769700974225998
193,0.05632045865058899,0.008376223966479301,0.03620966151356697
194,0.05659358575940132,0.008316495455801487,0.033759500831365585
195,0.05754547938704491,0.008309387601912022,0.03147900477051735
196,0.05838624760508537,0.008240564726293087,0.028930384665727615
197,0.06070719659328461,0.008351027965545654,0.026659606024622917
198,0.06429648399353027,0.008724342100322247,0.0246727354824543
199,0.06499117612838745,0.008705221116542816,0.02102266438305378
200,0.06916353106498718,0.0097030159085989,0.01863851584494114
201,0.07609759271144867,0.00997654628008604,0.019006311893463135
202,0.07436288893222809,0.00967070646584034,0.018392736092209816
203,0.0709833949804306,0.00913208443671465,0.01732451841235161
204,0.07299792021512985,0.009459192864596844,0.017909392714500427
205,0.07295971363782883,0.00947107095271349,0.01789783500134945
206,0.07567836344242096,0.0096589969471097,0.0182235948741436
207,0.07489641010761261,0.009508137591183186,0.017963619902729988
208,0.07540427893400192,0.009741893969476223,0.01842169091105461
209,0.07408072054386139,0.009467009454965591,0.01787446439266205
210,0.07750363647937775,0.009713309817016125,0.018295424059033394
211,0.07898534089326859,0.009862619452178478,0.01853240467607975
212,0.07953819632530212,0.010291197337210178,0.019317178055644035
213,0.08241654187440872,0.010402891784906387,0.019492795690894127
214,0.08089117705821991,0.010222847573459148,0.019153252243995667
215,0.0790930837392807,0.01004036795347929,0.018796510994434357
216,0.0806744173169136,0.010338310152292252,0.01931886188685894
217,0.07770692557096481,0.009859438985586166,0.018459901213645935
218,0.07881626486778259,0.010042517445981503,0.018809057772159576
219,0.08105850219726562,0.010430640541017056,0.01956532709300518
220,0.07880324125289917,0.01026967354118824,0.019181424751877785
221,0.07947419583797455,0.010243827477097511,0.01922239363193512
222,0.08128530532121658,0.010223085060715675,0.01911666989326477
223,0.08132690191268921,0.010100727900862694,0.018865054473280907
224,0.0817970260977745,0.010035732761025429,0.018815284594893456
225,0.08165384083986282,0.009947176091372967,0.018599629402160645
226,0.08164802193641663,0.009987937286496162,0.01866418868303299
227,0.08203185349702835,0.010297670029103756,0.019199855625629425
228,0.08122691512107849,0.010150514543056488,0.01889464259147644
229,0.08068394660949707,0.00995941273868084,0.018558887764811516
230,0.08045888692140579,0.009888575412333012,0.018437575548887253
231,0.0797468051314354,0.009841048158705235,0.01832001470029354
232,0.07919903844594955,0.009752321988344193,0.01814989000558853
233,0.0796055793762207,0.009841378778219223,0.018371643498539925
234,0.08280187100172043,0.010047351941466331,0.018704470247030258
235,0.08333612978458405,0.009946348145604134,0.01849185675382614
236,0.0905744805932045,0.010467058047652245,0.019423523917794228
237,0.08453137427568436,0.010179487988352776,0.018887357786297798
238,0.0851547122001648,0.010163474828004837,0.01891721785068512
239,0.08786938339471817,0.010177281685173512,0.018879560753703117
240,0.08453727513551712,0.010209440253674984,0.018975814804434776
241,0.08317004889249802,0.010285978205502033,0.01916426047682762
242,0.0833563432097435,0.010142814368009567,0.018829703330993652
243,0.08393040299415588,0.010250759311020374,0.019072197377681732
244,0.08380042761564255,0.010270243510603905,0.01912815123796463
245,0.09185848385095596,0.010883728973567486,0.020167406648397446
246,0.08604999631643295,0.010391105897724628,0.01930149272084236
247,0.08853194117546082,0.010858036577701569,0.02006687968969345
248,0.08612106740474701,0.01043021772056818,0.019326558336615562
249,0.08854886144399643,0.010490568354725838,0.01944928988814354
250,0.08768551051616669,0.010349582880735397,0.019213316962122917
251,0.08946266770362854,0.01052904687821865,0.01954597607254982
252,0.08603110909461975,0.010394489392638206,0.019303681328892708
253,0.08838339149951935,0.010559435933828354,0.019596753641963005
254,0.08563758432865143,0.010480562224984169,0.01953297294676304
255,0.08365201950073242,0.010117453522980213,0.018808813765645027
256,0.08464476466178894,0.010245193727314472,0.019044727087020874
257,0.08391136676073074,0.010098065249621868,0.018762782216072083
258,0.08450282365083694,0.009959825314581394,0.01848088763654232
259,0.08647698909044266,0.010253922082483768,0.01901852712035179
260,0.08439663797616959,0.010276473127305508,0.019162815064191818
261,0.08463136106729507,0.01048855297267437,0.01948334090411663
262,0.08209089189767838,0.010147301480174065,0.01883489266037941
263,0.08168590813875198,0.009988894686102867,0.01855846494436264
264,0.08289188146591187,0.010081717744469643,0.018728794530034065
265,0.08227173238992691,0.010070639662444592,0.01865946687757969
266,0.0809740498661995,0.00985509343445301,0.018242184072732925
267,0.08651570975780487,0.010506692342460155,0.019517546519637108
268,0.08612067997455597,0.010262335650622845,0.01900026947259903
269,0.09453625231981277,0.011067716404795647,0.020658625289797783
270,0.08930939435958862,0.010693283751606941,0.019874658435583115
271,0.09039657562971115,0.010820366442203522,0.020038580521941185
272,0.0877143070101738,0.010600242763757706,0.019632477313280106
273,0.08591653406620026,0.010294532403349876,0.019072752445936203
274,0.08462311327457428,0.0101691335439682,0.01881277747452259
275,0.08219826221466064,0.009958943352103233,0.018438374623656273
276,0.0836416706442833,0.010192809626460075,0.018978286534547806
277,0.08404628187417984,0.009978720918297768,0.01847163215279579
278,0.08306173980236053,0.010170680470764637,0.018864886835217476
279,0.08378631621599197,0.010226253420114517,0.018989579752087593
280,0.08841649442911148,0.01026585791260004,0.018985116854310036
281,0.0878831148147583,0.010406565852463245,0.01935741864144802
282,0.08615044504404068,0.010690168477594852,0.019810186699032784
283,0.08570291101932526,0.010607106611132622,0.019620150327682495
284,0.08669331669807434,0.010560662485659122,0.01958063244819641
285,0.08472223579883575,0.01003906037658453,0.018588684499263763
286,0.08656574785709381,0.010347642935812473,0.0191974900662899
287,0.08558845520019531,0.010491102933883667,0.019456252455711365
288,0.08361649513244629,0.01000103447586298,0.018485749140381813
289,0.0836624726653099,0.010226329788565636,0.018923165276646614
290,0.0853060856461525,0.010327442549169064,0.01912950538098812
291,0.08433685451745987,0.010197279043495655,0.01892092078924179
292,0.08324160426855087,0.010075191035866737,0.01868678443133831
293,0.08273912221193314,0.010138473473489285,0.018775949254631996
294,0.08259867876768112,0.010000711306929588,0.018506554886698723
295,0.08278345316648483,0.010037004947662354,0.01854570582509041
296,0.08482925593852997,0.010187308304011822,0.018847700208425522
297,0.08391331136226654,0.010118654929101467,0.018637560307979584
298,0.08268840610980988,0.009931343607604504,0.01830112747848034
299,0.08333282172679901,0.00988467875868082,0.01827526092529297
